0.000000,0.000000,0.000000
0.250000,0.058144,-0.002594
0.500000,0.055611,-0.000847
0.600000,0.036228,-0.002305
0.700000,0.029092,-0.000702
0.750000,0.030700,-0.000249
0.800000,0.027856,-0.000852
0.850000,0.016327,-0.001209
0.900000,0.029737,-0.004080
0.925000,0.026812,-0.013074
0.950000,0.019099,-0.001893
0.975000,0.007824,-0.009167
1.000000,-0.000111,0.000000
