0.000000,0.000000,0.000000
0.250000,0.028846,0.011997
0.500000,0.041175,0.051882
0.600000,0.031996,0.068441
0.700000,0.025649,0.098733
0.750000,0.015750,0.106220
0.800000,0.011751,0.163530
0.850000,0.001616,0.058185
0.900000,0.003516,0.153503
0.925000,-0.000018,0.001167
0.950000,0.000224,0.107084
0.975000,0.001410,0.792819
1.000000,-0.000236,0.000000
