0.000000,0.000000,0.000000
0.250000,0.007613,0.003738
0.500000,-0.002456,-0.000509
0.600000,0.001572,0.003492
0.700000,0.003635,0.000340
0.750000,0.007122,0.006781
0.800000,-0.001179,-0.001789
0.850000,0.007220,0.013367
0.900000,0.003831,0.051707
0.925000,0.004101,0.118825
0.950000,0.005354,0.332074
0.975000,0.003659,4.435577
1.000000,-0.000982,0.000000
