0.000000,0.000000,0.000000
0.250000,0.040795,0.064545
0.500000,0.040375,0.068927
0.600000,0.047680,0.146683
0.700000,0.024186,0.137806
0.750000,0.012266,0.095824
0.800000,0.029911,0.201775
0.850000,0.021693,0.462308
0.900000,0.007256,0.346146
0.925000,0.001320,0.065105
0.950000,0.008810,0.553864
0.975000,0.007219,3.484593
1.000000,-0.000049,0.000000
