0.000000,0.000000,0.000000
0.250000,0.015992,-0.005904
0.500000,0.056789,-0.002585
0.600000,0.062924,-0.022917
0.700000,0.057311,-0.034735
0.750000,0.055809,-0.017425
0.800000,0.045170,-0.023268
0.850000,0.041057,-0.016067
0.900000,0.029112,-0.029390
0.925000,0.021834,-0.001313
0.950000,0.015862,-0.046200
0.975000,0.009889,-0.184810
1.000000,-0.001305,0.000000
