0.000000,0.000000,0.000000
0.250000,0.065513,0.099771
0.500000,0.024279,0.059494
0.600000,0.024417,0.085230
0.700000,0.022210,0.123863
0.750000,0.032928,0.244736
0.800000,0.035698,0.450941
0.850000,0.040556,1.084049
0.900000,0.031861,2.312313
0.925000,0.026494,4.320810
0.950000,0.018733,7.618910
0.975000,0.009341,11.951210
1.000000,-0.000051,0.000000
