0.000000,0.000000,0.000000
0.250000,0.065513,-0.003678
0.500000,0.024279,-0.002091
0.600000,0.024417,-0.003442
0.700000,0.022210,-0.000128
0.750000,0.032928,-0.003043
0.800000,0.035698,-0.000949
0.850000,0.040556,-0.000629
0.900000,0.031861,-0.001506
0.925000,0.026494,-0.004289
0.950000,0.018733,-0.002454
0.975000,0.009341,-0.006394
1.000000,-0.000051,0.000000
